dt,LandAverageTemperature,LandAverageTemperatureUncertainty,LandAverageTemperaturePlusUncertainty,LandAverageTemperatureMinusUncertainty
1867-02-01,2.6639999999999997,0.9359999999999999,3.5999999999999996,1.7279999999999998
1867-03-01,4.4540000000000015,0.65,5.104000000000002,3.8040000000000016
1867-04-01,8.258,0.611,8.869,7.646999999999999
1867-05-01,10.495,0.414,10.908999999999999,10.081
1867-06-01,13.302999999999999,0.48200000000000004,13.784999999999998,12.821
1867-07-01,14.223,0.401,14.624,13.822000000000001
1867-08-01,13.505999999999998,0.41700000000000004,13.922999999999998,13.088999999999999
1867-09-01,11.763,0.45799999999999996,12.221,11.305
1867-10-01,9.212,0.479,9.690999999999999,8.733
1867-11-01,6.939,0.784,7.723,6.155
1867-12-01,3.937,1.045,4.981999999999999,2.892
1868-01-01,1.834,0.795,2.629,1.0390000000000001
1868-02-01,2.039,0.8490000000000001,2.8880000000000003,1.19
1868-03-01,4.538,0.578,5.1160000000000005,3.9600000000000004
1868-04-01,8.183,0.493,8.676,7.6899999999999995
1868-05-01,11.308,0.494,11.802,10.814
1868-06-01,13.162,0.375,13.537,12.787
1868-07-01,14.514,0.431,14.944999999999999,14.083
1868-08-01,13.744000000000002,0.552,14.296000000000001,13.192000000000002
1868-09-01,11.669,0.418,12.087,11.251000000000001
1868-10-01,9.448,0.428,9.876000000000001,9.02
1868-11-01,5.192,0.504,5.696,4.688000000000001
1868-12-01,3.344,0.639,3.9829999999999997,2.705
1869-01-01,2.115,1.028,3.1430000000000002,1.0870000000000002
1869-02-01,3.864,0.82,4.684,3.044
1869-03-01,4.3740000000000006,0.631,5.005000000000001,3.7430000000000003
1869-04-01,7.9209999999999985,0.758,8.678999999999998,7.1629999999999985
1869-05-01,11.295,0.642,11.937,10.653
1869-06-01,13.537,0.532,14.069,13.005
1869-07-01,14.337,0.449,14.786,13.888
1869-08-01,14.01,0.4370000000000001,14.447,13.573
1869-09-01,12.247,0.382,12.629,11.865
1869-10-01,9.006,0.456,9.462,8.55
1869-11-01,5.773,0.499,6.271999999999999,5.274
1869-12-01,2.7060000000000004,0.514,3.2200000000000006,2.192
1870-01-01,2.082,0.8079999999999999,2.8899999999999997,1.274
1870-02-01,2.1340000000000003,0.7040000000000001,2.8380000000000005,1.4300000000000002
1870-03-01,4.6560000000000015,0.568,5.224000000000001,4.088000000000002
1870-04-01,7.879,0.524,8.402999999999999,7.3549999999999995
1870-05-01,11.339,0.579,11.918000000000001,10.76
1870-06-01,13.652999999999999,0.486,14.139,13.166999999999998
1870-07-01,14.599,0.4,14.999,14.199
1870-08-01,13.484000000000002,0.41100000000000003,13.895000000000001,13.073000000000002
1870-09-01,11.952,0.41200000000000003,12.364,11.54
1870-10-01,8.809999999999997,0.542,9.351999999999997,8.267999999999997
1870-11-01,5.6,0.529,6.129,5.071
1870-12-01,2.228,0.639,2.867,1.5890000000000002
1871-01-01,1.4469999999999998,0.7929999999999999,2.2399999999999998,0.6539999999999999
1871-02-01,1.736,0.94,2.676,0.796
1871-03-01,4.6850000000000005,0.649,5.3340000000000005,4.0360000000000005
1871-04-01,8.34,0.461,8.801,7.879
1871-05-01,10.787999999999998,0.451,11.238999999999999,10.336999999999998
1871-06-01,13.08,0.392,13.472,12.688
1871-07-01,14.29,0.382,14.671999999999999,13.908
1871-08-01,13.932,0.449,14.381,13.483
1871-09-01,11.710999999999999,0.516,12.226999999999999,11.194999999999999
1871-10-01,9.096,0.41200000000000003,9.508000000000001,8.684
1871-11-01,5.113,0.825,5.938000000000001,4.288
1871-12-01,3.1630000000000003,0.573,3.736,2.5900000000000003
1872-01-01,1.652,0.996,2.6479999999999997,0.6559999999999999
1872-02-01,2.35,0.856,3.206,1.4940000000000002
1872-03-01,4.922,0.611,5.5329999999999995,4.311
1872-04-01,7.845999999999999,0.5379999999999999,8.383999999999999,7.307999999999999
1872-05-01,11.198,0.503,11.701,10.695
1872-06-01,13.055,0.434,13.488999999999999,12.621
1872-07-01,14.285,0.478,14.763,13.807
1872-08-01,13.821,0.485,14.306,13.336
1872-09-01,11.957999999999998,0.368,12.325999999999999,11.589999999999998
1872-10-01,9.24,0.39399999999999996,9.634,8.846
1872-11-01,5.372000000000001,0.493,5.865000000000001,4.8790000000000004
1872-12-01,2.627,0.9129999999999999,3.5399999999999996,1.714
1873-01-01,2.013,0.706,2.719,1.307
1873-02-01,3.195,0.7490000000000001,3.944,2.4459999999999997
1873-03-01,4.704,0.696,5.3999999999999995,4.008
1873-04-01,7.4620000000000015,0.616,8.078000000000001,6.846000000000002
1873-05-01,11.005999999999998,0.42,11.425999999999998,10.585999999999999
1873-06-01,13.405,0.495,13.899999999999999,12.91
1873-07-01,14.287,0.40700000000000003,14.694,13.88
1873-08-01,13.755,0.43799999999999994,14.193000000000001,13.317
1873-09-01,11.486999999999998,0.436,11.922999999999998,11.050999999999998
1873-10-01,9.234,0.4320000000000001,9.666,8.802
1873-11-01,5.819,0.545,6.364,5.274
1873-12-01,3.846,0.6659999999999999,4.5120000000000005,3.18
1874-01-01,2.685,0.825,3.51,1.86
1874-02-01,3.069,0.7240000000000001,3.793,2.3449999999999998
1874-03-01,4.221,0.5920000000000001,4.813000000000001,3.629
1874-04-01,8.231,0.39,8.621,7.841
1874-05-01,11.306,0.41100000000000003,11.716999999999999,10.895
1874-06-01,13.306,0.467,13.773,12.838999999999999
1874-07-01,14.122,0.419,14.541,13.703
1874-08-01,13.815,0.382,14.197,13.433
1874-09-01,12.110999999999999,0.366,12.476999999999999,11.745
1874-10-01,9.12,0.475,9.594999999999999,8.645
1874-11-01,5.809,0.626,6.4350000000000005,5.183
1874-12-01,3.407,0.5379999999999999,3.945,2.869
1875-01-01,1.5330000000000001,0.672,2.205,0.8610000000000001
1875-02-01,2.259,0.718,2.977,1.541
1875-03-01,4.256,0.461,4.7170000000000005,3.7950000000000004
1875-04-01,7.635999999999999,0.38,8.016,7.255999999999999
1875-05-01,10.745999999999999,0.376,11.121999999999998,10.37
1875-06-01,13.157,0.418,13.575,12.739
1875-07-01,14.144,0.397,14.541,13.747
1875-08-01,13.401,0.433,13.834,12.968
1875-09-01,11.319,0.39399999999999996,11.713000000000001,10.925
1875-10-01,8.584999999999999,0.39,8.975,8.194999999999999
1875-11-01,4.614,0.366,4.9799999999999995,4.248
1875-12-01,2.665,0.413,3.078,2.2520000000000002
1876-01-01,1.8559999999999999,0.503,2.359,1.3529999999999998
1876-02-01,2.617,0.505,3.122,2.112
1876-03-01,4.748,0.515,5.263,4.2330000000000005
1876-04-01,8.199,0.41200000000000003,8.611,7.787
1876-05-01,10.69,0.513,11.203,10.177
1876-06-01,13.130999999999998,0.28,13.410999999999998,12.850999999999999
1876-07-01,14.319,0.369,14.688,13.950000000000001
1876-08-01,13.481,0.40700000000000003,13.888,13.074
1876-09-01,11.687,0.377,12.064,11.309999999999999
1876-10-01,8.946,0.327,9.273,8.619
1876-11-01,5.093,0.414,5.507,4.679
1876-12-01,2.194,0.58,2.774,1.6139999999999999
1877-01-01,2.286,0.708,2.9939999999999998,1.578
1877-02-01,2.928,0.584,3.512,2.344
1877-03-01,5.2970000000000015,0.48700000000000004,5.784000000000002,4.810000000000001
1877-04-01,8.039,0.429,8.468,7.609999999999999
1877-05-01,11.056,0.4,11.456,10.655999999999999
1877-06-01,13.384,0.46399999999999997,13.848,12.92
1877-07-01,14.642,0.402,15.043999999999999,14.24
1877-08-01,14.151,0.38299999999999995,14.533999999999999,13.768
1877-09-01,12.075,0.418,12.492999999999999,11.657
1877-10-01,9.273,0.273,9.546,9.0
1877-11-01,6.348,0.479,6.827,5.869
1877-12-01,2.9960000000000004,0.444,3.4400000000000004,2.5520000000000005
1878-01-01,2.0170000000000003,0.461,2.478,1.5560000000000003
1878-02-01,3.728,0.563,4.291,3.165
1878-03-01,6.6080000000000005,0.47700000000000004,7.085000000000001,6.131
1878-04-01,8.899,0.431,9.329999999999998,8.468
1878-05-01,11.017,0.419,11.436,10.597999999999999
1878-06-01,13.796,0.38,14.176,13.415999999999999
1878-07-01,14.742,0.37799999999999995,15.120000000000001,14.364
1878-08-01,14.094,0.465,14.559,13.629
1878-09-01,12.093,0.375,12.468,11.718
1878-10-01,9.173,0.306,9.479,8.867
1878-11-01,6.4460000000000015,0.429,6.875000000000002,6.017000000000001
1878-12-01,3.344,0.415,3.759,2.929
1879-01-01,2.303,0.6579999999999999,2.961,1.645
1879-02-01,2.737,0.672,3.4090000000000003,2.065
1879-03-01,4.924,0.461,5.385000000000001,4.463
1879-04-01,7.767999999999999,0.45799999999999996,8.225999999999999,7.309999999999999
1879-05-01,10.802999999999999,0.38799999999999996,11.190999999999999,10.415
1879-06-01,13.23,0.45899999999999996,13.689,12.771
1879-07-01,14.238,0.379,14.616999999999999,13.859
1879-08-01,13.245,0.426,13.671,12.818999999999999
1879-09-01,11.449000000000002,0.35700000000000004,11.806000000000001,11.092000000000002
1879-10-01,9.229,0.331,9.559999999999999,8.898
1879-11-01,5.526,0.376,5.902,5.1499999999999995
1879-12-01,2.5380000000000003,0.596,3.1340000000000003,1.9420000000000002
1880-01-01,1.755,0.5720000000000001,2.327,1.1829999999999998
1880-02-01,2.052,0.491,2.543,1.561
1880-03-01,4.63,0.46799999999999997,5.098,4.162
1880-04-01,7.5589999999999975,0.456,8.014999999999997,7.102999999999997
1880-05-01,11.095999999999998,0.389,11.484999999999998,10.706999999999999
1880-06-01,13.327,0.436,13.763,12.891
1880-07-01,14.140999999999998,0.396,14.536999999999999,13.744999999999997
1880-08-01,13.807,0.384,14.191,13.423
1880-09-01,11.386,0.289,11.674999999999999,11.097
1880-10-01,8.673,0.29600000000000004,8.969,8.377
1880-11-01,5.893,0.386,6.279,5.507
1880-12-01,3.1060000000000003,0.41600000000000004,3.5220000000000002,2.6900000000000004
1881-01-01,2.4610000000000003,0.634,3.095,1.8270000000000004
1881-02-01,2.6260000000000003,0.595,3.221,2.0310000000000006
1881-03-01,5.01,0.52,5.529999999999999,4.49
1881-04-01,8.322999999999999,0.36200000000000004,8.684999999999999,7.9609999999999985
1881-05-01,11.165,0.406,11.571,10.758999999999999
1881-06-01,12.745,0.35700000000000004,13.101999999999999,12.388
1881-07-01,14.203,0.344,14.546999999999999,13.859
1881-08-01,13.71,0.376,14.086,13.334000000000001
1881-09-01,11.689,0.287,11.976,11.402
1881-10-01,8.850999999999997,0.315,9.165999999999997,8.535999999999998
1881-11-01,5.272,0.397,5.6690000000000005,4.875
1881-12-01,3.196,0.439,3.6350000000000002,2.757
1882-01-01,2.99,0.486,3.476,2.5040000000000004
1882-02-01,3.2310000000000003,0.4270000000000001,3.6580000000000004,2.8040000000000003
1882-03-01,5.04,0.498,5.538,4.542
1882-04-01,7.690999999999999,0.369,8.059999999999999,7.321999999999999
1882-05-01,10.888,0.337,11.225,10.551
1882-06-01,12.805,0.298,13.103,12.507
1882-07-01,13.747,0.33399999999999996,14.081,13.413
1882-08-01,13.703,0.433,14.136,13.27
1882-09-01,11.735999999999999,0.287,12.023,11.448999999999998
1882-10-01,8.445,0.327,8.772,8.118
1882-11-01,5.066,0.359,5.425,4.707
1882-12-01,2.205,0.40399999999999997,2.609,1.8010000000000002
1883-01-01,1.4600000000000002,0.53,1.9900000000000002,0.9300000000000002
1883-02-01,1.8559999999999999,0.498,2.354,1.3579999999999999
1883-03-01,4.9289999999999985,0.42100000000000004,5.349999999999999,4.507999999999998
1883-04-01,7.690999999999999,0.424,8.114999999999998,7.266999999999999
1883-05-01,10.832,0.354,11.186,10.478000000000002
1883-06-01,13.302,0.294,13.596,13.008
1883-07-01,14.011,0.355,14.366,13.655999999999999
1883-08-01,13.224,0.34,13.564,12.884
1883-09-01,11.343,0.327,11.67,11.016
1883-10-01,8.908999999999997,0.249,9.157999999999998,8.659999999999997
1883-11-01,4.905,0.293,5.198,4.612
1883-12-01,3.261,0.363,3.624,2.898
1884-01-01,2.12,0.47200000000000003,2.592,1.6480000000000001
1884-02-01,2.474,0.486,2.96,1.9880000000000002
1884-03-01,3.892,0.47600000000000003,4.368,3.416
1884-04-01,7.185999999999999,0.311,7.496999999999999,6.874999999999999
1884-05-01,10.198,0.353,10.551,9.845
1884-06-01,12.527,0.382,12.908999999999999,12.145
1884-07-01,13.622,0.375,13.997,13.247
1884-08-01,13.257,0.41,13.667,12.847
1884-09-01,11.235,0.392,11.626999999999999,10.843
1884-10-01,8.581,0.307,8.888,8.274
1884-11-01,5.164,0.38299999999999995,5.547,4.781
1884-12-01,3.028,0.408,3.436,2.62
1885-01-01,1.003,0.664,1.6669999999999998,0.33899999999999986
1885-02-01,2.2430000000000003,0.578,2.821,1.6650000000000005
1885-03-01,4.622,0.381,5.003,4.241
1885-04-01,7.3359999999999985,0.39799999999999996,7.733999999999998,6.937999999999999
1885-05-01,10.567,0.391,10.958,10.176
1885-06-01,12.716,0.304,13.02,12.411999999999999
1885-07-01,13.972,0.369,14.341,13.603
1885-08-01,13.350999999999999,0.445,13.796,12.905999999999999
1885-09-01,11.435,0.365,11.8,11.07
1885-10-01,8.722000000000001,0.34700000000000003,9.069,8.375000000000002
1885-11-01,5.425,0.377,5.802,5.048
1885-12-01,3.644,0.48100000000000004,4.125,3.1630000000000003
1886-01-01,1.436,0.545,1.9809999999999999,0.8909999999999999
1886-02-01,1.7930000000000001,0.45299999999999996,2.246,1.3400000000000003
1886-03-01,4.2620000000000005,0.34600000000000003,4.6080000000000005,3.9160000000000004
1886-04-01,7.909,0.299,8.208,7.609999999999999
1886-05-01,10.784,0.46799999999999997,11.252,10.316
1886-06-01,12.789,0.318,13.107,12.471
1886-07-01,14.226,0.354,14.58,13.872000000000002
1886-08-01,13.323,0.369,13.692,12.954
1886-09-01,11.6,0.32299999999999995,11.923,11.277
1886-10-01,8.604,0.355,8.959,8.248999999999999
1886-11-01,5.226,0.353,5.579,4.873
1886-12-01,3.502,0.449,3.9509999999999996,3.053
1887-01-01,0.8240000000000001,0.568,1.392,0.2560000000000001
1887-02-01,2.0540000000000003,0.46399999999999997,2.5180000000000002,1.5900000000000003
1887-03-01,4.552,0.433,4.984999999999999,4.119
1887-04-01,7.789,0.33299999999999996,8.122,7.4559999999999995
1887-05-01,10.84,0.396,11.236,10.443999999999999
1887-06-01,12.89,0.327,13.217,12.563
1887-07-01,14.021,0.34299999999999997,14.364,13.678
1887-08-01,13.097,0.358,13.455,12.738999999999999
1887-09-01,11.707,0.37799999999999995,12.085,11.329
1887-10-01,8.738,0.263,9.001,8.475
1887-11-01,5.5920000000000005,0.382,5.974,5.210000000000001
1887-12-01,2.875,0.46,3.335,2.415
1888-01-01,1.7080000000000002,0.375,2.083,1.3330000000000002
1888-02-01,2.039,0.456,2.495,1.5830000000000002
1888-03-01,4.3,0.401,4.701,3.899
1888-04-01,7.845,0.429,8.274,7.4159999999999995
1888-05-01,10.62,0.389,11.008999999999999,10.231
1888-06-01,12.921,0.395,13.315999999999999,12.526
1888-07-01,14.242,0.321,14.563,13.921000000000001
1888-08-01,13.511,0.436,13.947,13.075
1888-09-01,11.685,0.344,12.029,11.341000000000001
1888-10-01,9.201,0.28600000000000003,9.487,8.915000000000001
1888-11-01,5.792000000000002,0.361,6.153000000000001,5.431000000000002
1888-12-01,3.222,0.396,3.618,2.826
1889-01-01,1.7619999999999998,0.45799999999999996,2.2199999999999998,1.3039999999999998
1889-02-01,3.409,0.39899999999999997,3.808,3.01
1889-03-01,5.299,0.419,5.718,4.880000000000001
1889-04-01,8.588999999999999,0.332,8.921,8.256999999999998
1889-05-01,11.242,0.3720000000000001,11.614,10.870000000000001
1889-06-01,13.288,0.275,13.563,13.013
1889-07-01,14.225,0.327,14.552,13.898
1889-08-01,13.504,0.38299999999999995,13.886999999999999,13.121
1889-09-01,11.547,0.33899999999999997,11.886000000000001,11.208
1889-10-01,8.865,0.282,9.147,8.583
1889-11-01,4.9990000000000006,0.44,5.439000000000001,4.559
1889-12-01,3.0989999999999998,0.41200000000000003,3.5109999999999997,2.687
1890-01-01,1.836,0.401,2.237,1.435
1890-02-01,2.516,0.373,2.8890000000000002,2.143
1890-03-01,4.21,0.377,4.587,3.833
1890-04-01,7.738999999999999,0.35700000000000004,8.095999999999998,7.381999999999999
1890-05-01,10.464,0.373,10.837,10.091000000000001
1890-06-01,12.872,0.35200000000000004,13.224,12.52
1890-07-01,14.034,0.354,14.388,13.680000000000001
1890-08-01,13.265999999999998,0.35200000000000004,13.617999999999999,12.913999999999998
1890-09-01,11.546,0.324,11.87,11.222
1890-10-01,9.177999999999999,0.23800000000000002,9.415999999999999,8.94
1890-11-01,5.03,0.273,5.303,4.757000000000001
1890-12-01,2.969,0.342,3.311,2.627
1891-01-01,1.6780000000000002,0.35100000000000003,2.0290000000000004,1.3270000000000002
1891-02-01,1.88,0.39799999999999996,2.278,1.482
1891-03-01,4.755,0.331,5.086,4.4239999999999995
1891-04-01,7.6179999999999986,0.284,7.901999999999998,7.333999999999999
1891-05-01,10.785,0.38799999999999996,11.173,10.397
1891-06-01,12.888,0.253,13.141,12.635
1891-07-01,13.93,0.33799999999999997,14.267999999999999,13.592
1891-08-01,13.496,0.365,13.861,13.131
1891-09-01,11.763,0.264,12.027,11.499
1891-10-01,8.722000000000001,0.281,9.003000000000002,8.441
1891-11-01,5.115,0.353,5.468,4.7620000000000005
1891-12-01,3.602,0.418,4.02,3.1839999999999997
1892-01-01,2.018,0.39899999999999997,2.417,1.6189999999999998
1892-02-01,2.805,0.326,3.1310000000000002,2.479
1892-03-01,4.362,0.39,4.752,3.972
1892-04-01,7.5619999999999985,0.301,7.862999999999999,7.260999999999998
1892-05-01,10.622,0.36,10.982,10.262
1892-06-01,13.263,0.27899999999999997,13.542,12.984
1892-07-01,13.89,0.32799999999999996,14.218,13.562000000000001
1892-08-01,13.42,0.353,13.773,13.067
1892-09-01,11.764,0.26,12.024,11.504
1892-10-01,9.29,0.268,9.558,9.021999999999998
1892-11-01,4.859,0.331,5.19,4.528
1892-12-01,2.935,0.47100000000000003,3.406,2.464
1893-01-01,0.5,0.488,0.988,0.01200000000000001
1893-02-01,1.654,0.365,2.019,1.289
1893-03-01,4.979,0.4,5.3790000000000004,4.579
1893-04-01,7.994,0.294,8.288,7.7
1893-05-01,10.747,0.365,11.112,10.382
1893-06-01,13.050999999999998,0.287,13.338,12.763999999999998
1893-07-01,14.318,0.33899999999999997,14.657,13.979
1893-08-01,13.454,0.3670000000000001,13.821000000000002,13.087
1893-09-01,11.767,0.295,12.062,11.472
1893-10-01,9.16,0.263,9.423,8.897
1893-11-01,5.902,0.281,6.183,5.621
1893-12-01,3.155,0.39899999999999997,3.554,2.756
1894-01-01,1.6909999999999998,0.3720000000000001,2.0629999999999997,1.3189999999999997
1894-02-01,2.923,0.354,3.277,2.569
1894-03-01,5.118,0.39799999999999996,5.516,4.720000000000001
1894-04-01,7.6629999999999985,0.355,8.017999999999999,7.307999999999998
1894-05-01,10.944,0.293,11.237,10.651000000000002
1894-06-01,12.857999999999999,0.276,13.133999999999999,12.581999999999999
1894-07-01,14.004,0.311,14.315,13.693
1894-08-01,13.488,0.364,13.852,13.123999999999999
1894-09-01,11.579999999999998,0.27899999999999997,11.858999999999998,11.300999999999998
1894-10-01,9.125,0.223,9.348,8.902
1894-11-01,5.405,0.282,5.687,5.123
1894-12-01,3.133,0.3,3.433,2.833
1895-01-01,1.2950000000000002,0.28,1.5750000000000002,1.0150000000000001
1895-02-01,2.0,0.32899999999999996,2.3289999999999997,1.671
1895-03-01,4.689,0.318,5.007,4.371
1895-04-01,8.247,0.285,8.532,7.962
1895-05-01,10.867,0.321,11.188,10.546000000000001
1895-06-01,13.058,0.266,13.324,12.792
1895-07-01,14.053,0.312,14.365,13.741000000000001
1895-08-01,13.489,0.36,13.849,13.129000000000001
1895-09-01,11.743,0.294,12.037,11.449
1895-10-01,9.117,0.22399999999999998,9.341000000000001,8.893
1895-11-01,5.744,0.268,6.012,5.476
1895-12-01,3.4619999999999997,0.33399999999999996,3.796,3.1279999999999997
1896-01-01,2.291,0.392,2.683,1.899
1896-02-01,2.707,0.28800000000000003,2.995,2.4189999999999996
1896-03-01,4.279,0.302,4.5809999999999995,3.977
1896-04-01,7.329999999999999,0.34700000000000003,7.677,6.982999999999999
1896-05-01,10.892999999999999,0.33899999999999997,11.232,10.553999999999998
1896-06-01,13.303999999999998,0.267,13.570999999999998,13.036999999999999
1896-07-01,14.233,0.32799999999999996,14.561,13.905000000000001
1896-08-01,13.624,0.369,13.993,13.255
1896-09-01,11.824000000000002,0.27699999999999997,12.101,11.547000000000002
1896-10-01,9.416,0.22899999999999998,9.645,9.187000000000001
1896-11-01,5.3660000000000005,0.29600000000000004,5.662000000000001,5.07
1896-12-01,3.312,0.272,3.5839999999999996,3.04
1897-01-01,1.893,0.36,2.253,1.533
1897-02-01,2.4290000000000003,0.281,2.7100000000000004,2.148
1897-03-01,4.345,0.29,4.635,4.055
1897-04-01,8.277999999999999,0.27699999999999997,8.554999999999998,8.001
1897-05-01,11.377,0.306,11.683,11.071000000000002
1897-06-01,13.319,0.355,13.674000000000001,12.964
1897-07-01,14.31,0.37,14.68,13.940000000000001
1897-08-01,13.668,0.392,14.059999999999999,13.276
1897-09-01,11.925,0.254,12.179,11.671000000000001
1897-10-01,9.197,0.251,9.447999999999999,8.946
1897-11-01,5.6080000000000005,0.349,5.957000000000001,5.259
1897-12-01,3.1710000000000003,0.281,3.4520000000000004,2.89
1898-01-01,2.737,0.31,3.047,2.427
1898-02-01,2.354,0.314,2.668,2.04
1898-03-01,3.7510000000000003,0.271,4.022,3.4800000000000004
1898-04-01,7.906999999999999,0.337,8.244,7.569999999999999
1898-05-01,10.835,0.306,11.141,10.529000000000002
1898-06-01,13.395,0.42100000000000004,13.815999999999999,12.974
1898-07-01,14.138,0.3670000000000001,14.505,13.770999999999999
1898-08-01,13.579,0.414,13.993,13.165000000000001
1898-09-01,11.752999999999998,0.322,12.074999999999998,11.431
1898-10-01,8.828,0.247,9.075,8.581
1898-11-01,5.452000000000001,0.27399999999999997,5.726000000000001,5.178000000000001
1898-12-01,3.407,0.325,3.732,3.082
1899-01-01,2.515,0.326,2.841,2.189
1899-02-01,2.38,0.42,2.8,1.96
1899-03-01,4.618,0.293,4.9110000000000005,4.325
1899-04-01,8.280999999999999,0.345,8.626,7.935999999999999
1899-05-01,11.023,0.31,11.333,10.713
1899-06-01,12.856,0.29,13.145999999999999,12.566
1899-07-01,14.159,0.33299999999999996,14.492,13.826
1899-08-01,13.777,0.39399999999999996,14.171,13.383
1899-09-01,12.127999999999998,0.282,12.409999999999998,11.845999999999998
1899-10-01,9.408999999999999,0.252,9.661,9.156999999999998
1899-11-01,6.605,0.31,6.915,6.295000000000001
1899-12-01,3.005,0.342,3.347,2.663
1900-01-01,1.461,0.276,1.737,1.185
1900-02-01,3.0980000000000003,0.41600000000000004,3.5140000000000002,2.6820000000000004
1900-03-01,5.492000000000001,0.261,5.753000000000001,5.231000000000001
1900-04-01,8.222999999999999,0.292,8.514999999999999,7.930999999999999
1900-05-01,11.385,0.35700000000000004,11.741999999999999,11.028
1900-06-01,13.293,0.282,13.575,13.011
1900-07-01,14.171,0.345,14.516,13.825999999999999
1900-08-01,13.816,0.38299999999999995,14.199,13.433000000000002
1900-09-01,11.955,0.293,12.248,11.662
1900-10-01,9.666,0.255,9.921000000000001,9.411
1900-11-01,5.8039999999999985,0.276,6.079999999999998,5.527999999999999
1900-12-01,3.655,0.341,3.996,3.3139999999999996
1901-01-01,2.1910000000000003,0.29100000000000004,2.482,1.9000000000000004
1901-02-01,3.092,0.418,3.5100000000000002,2.674
1901-03-01,5.671,0.251,5.922000000000001,5.42
1901-04-01,8.522,0.326,8.848,8.196
1901-05-01,11.177999999999999,0.33899999999999997,11.517,10.838999999999999
1901-06-01,13.423,0.28300000000000003,13.706,13.14
1901-07-01,14.339,0.35,14.689,13.989
1901-08-01,13.789,0.34299999999999997,14.132,13.446
1901-09-01,11.984000000000002,0.305,12.289000000000001,11.679000000000002
1901-10-01,9.003,0.239,9.242,8.764
1901-11-01,5.976,0.263,6.239,5.713
1901-12-01,3.335,0.267,3.602,3.068
1902-01-01,2.684,0.256,2.9400000000000004,2.428
1902-02-01,3.606,0.354,3.96,3.252
1902-03-01,4.883,0.228,5.111,4.655
1902-04-01,7.955999999999999,0.321,8.277,7.634999999999999
1902-05-01,10.892999999999999,0.341,11.233999999999998,10.552
1902-06-01,13.214,0.264,13.478,12.950000000000001
1902-07-01,14.231,0.35600000000000004,14.587,13.875
1902-08-01,13.599,0.35700000000000004,13.956,13.242
1902-09-01,11.799,0.289,12.088,11.51
1902-10-01,8.801,0.21,9.011000000000001,8.591
1902-11-01,5.274,0.267,5.541,5.007
1902-12-01,2.713,0.27,2.983,2.443
1903-01-01,2.5140000000000002,0.22399999999999998,2.7380000000000004,2.29
1903-02-01,3.555,0.247,3.802,3.3080000000000003
1903-03-01,4.93,0.212,5.1419999999999995,4.718
1903-04-01,7.831999999999999,0.292,8.123999999999999,7.539999999999999
1903-05-01,10.794,0.305,11.099,10.489
1903-06-01,12.886,0.268,13.154,12.617999999999999
1903-07-01,13.992,0.366,14.358,13.626000000000001
1903-08-01,13.412,0.377,13.789000000000001,13.035
1903-09-01,11.501,0.36,11.860999999999999,11.141
1903-10-01,8.812000000000003,0.20199999999999999,9.014000000000003,8.610000000000003
1903-11-01,5.516,0.268,5.784,5.248
1903-12-01,2.898,0.359,3.257,2.539
1904-01-01,1.6369999999999998,0.387,2.024,1.2499999999999998
1904-02-01,2.297,0.348,2.645,1.9490000000000003
1904-03-01,4.506,0.268,4.774,4.238
1904-04-01,7.6839999999999975,0.284,7.967999999999997,7.399999999999998
1904-05-01,10.84,0.287,11.127,10.552999999999999
1904-06-01,13.014,0.248,13.261999999999999,12.766
1904-07-01,13.836,0.29600000000000004,14.132,13.540000000000001
1904-08-01,13.459,0.327,13.786,13.132
1904-09-01,11.380999999999998,0.265,11.645999999999999,11.115999999999998
1904-10-01,8.833,0.212,9.045,8.621
1904-11-01,6.23,0.22399999999999998,6.454000000000001,6.006
1904-12-01,3.3739999999999997,0.29100000000000004,3.6649999999999996,3.0829999999999997
1905-01-01,2.254,0.345,2.599,1.909
1905-02-01,1.9269999999999998,0.303,2.23,1.6239999999999999
1905-03-01,4.635,0.235,4.87,4.3999999999999995
1905-04-01,7.754999999999999,0.255,8.01,7.499999999999999
1905-05-01,10.982,0.28,11.261999999999999,10.702
1905-06-01,13.112,0.264,13.376,12.848
1905-07-01,14.077,0.307,14.384,13.77
1905-08-01,13.578,0.327,13.905,13.251
1905-09-01,11.803999999999998,0.252,12.056,11.551999999999998
1905-10-01,9.041,0.239,9.280000000000001,8.802
1905-11-01,6.183,0.282,6.465,5.901
1905-12-01,3.354,0.256,3.6100000000000003,3.098
1906-01-01,2.068,0.313,2.3810000000000002,1.7550000000000001
1906-02-01,2.301,0.32299999999999995,2.624,1.9780000000000002
1906-03-01,4.8660000000000005,0.2,5.066000000000001,4.666
1906-04-01,8.626,0.242,8.867999999999999,8.384
1906-05-01,11.239999999999998,0.29,11.529999999999998,10.95
1906-06-01,13.334,0.289,13.623,13.045
1906-07-01,14.122,0.32299999999999995,14.445,13.799
1906-08-01,13.691,0.34,14.031,13.351
1906-09-01,11.771999999999998,0.237,12.008999999999999,11.534999999999998
1906-10-01,9.267,0.182,9.449,9.084999999999999
1906-11-01,5.501,0.192,5.6930000000000005,5.309
1906-12-01,3.761,0.368,4.1290000000000004,3.3930000000000002
1907-01-01,1.798,0.27399999999999997,2.072,1.524
1907-02-01,2.117,0.268,2.385,1.849
1907-03-01,4.575,0.209,4.784,4.3660000000000005
1907-04-01,7.579,0.263,7.842,7.316
1907-05-01,10.375,0.28,10.655,10.095
