datetime,datenum,year,month,day,data_mean_global,data_mean_nh,data_mean_sh
1956-10-15,714703,1956,10,15,313.400958855638,312.64517377917196,314.156743932105
1956-11-15,714734,1956,11,15,314.506780294687,314.729018656673,314.2845419327
1956-12-15,714764,1956,12,15,315.205201977356,316.094077303376,314.316326651336
1957-01-15,714795,1957,1,15,315.709759456745,316.979579008734,314.439939904756
1957-02-15,714826,1957,2,15,316.087150351073,317.637162922978,314.537137779167
1957-03-15,714854,1957,3,15,316.40159497073995,318.23979448520197,314.563395456277
1957-04-15,714885,1957,4,15,316.604809417099,318.69232618454,314.51729264965803
1957-05-15,714915,1957,5,15,316.457770244757,318.39583901472,314.519701474795
1957-06-15,714946,1957,6,15,315.60440671794,316.594932521794,314.61388091408696
1957-07-15,714976,1957,7,15,313.956179715776,313.224064365775,314.688295065778
1957-08-15,715007,1957,8,15,312.47246403978403,310.347266704886,314.597661374682
1957-09-15,715038,1957,9,15,312.542453589336,310.632672587279,314.45223459139197
1957-10-15,715068,1957,10,15,313.711456532331,312.967921216059,314.45499184860404
1957-11-15,715099,1957,11,15,314.824874670872,315.06014441541697,314.589604926327
1957-12-15,715129,1957,12,15,315.530678581406,316.433024759734,314.628332403078
1958-01-15,715160,1958,1,15,316.043294044269,317.327466509227,314.759121579311
1958-02-15,715191,1958,2,15,316.42701194772303,317.99141140791,314.862612487537
1958-03-15,715219,1958,3,15,316.747002490477,318.599365467837,314.894639513117
1958-04-15,715250,1958,4,15,316.9549384559,319.055968448585,314.853908463214
1958-05-15,715280,1958,5,15,316.81101414818403,318.761090447435,314.860937848934
1958-06-15,715311,1958,6,15,315.95927115466,316.959554009091,314.958988300229
1958-07-15,715341,1958,7,15,314.31285249888305,313.589807795161,315.03589720260396
1958-08-15,715372,1958,8,15,312.831195319745,310.716755574381,314.945635065109
1958-09-15,715403,1958,9,15,312.9020758418,311.004910058735,314.799241624865
1958-10-15,715433,1958,10,15,314.07187537787996,313.343025907897,314.800724847863
1958-11-15,715464,1958,11,15,315.186051649009,315.438212397102,314.933890900917
1958-12-15,715494,1958,12,15,315.893007501196,316.813886549398,314.972128452993
1959-01-15,715525,1959,1,15,316.403590207195,317.703387304807,315.103793109582
1959-02-15,715556,1959,2,15,316.79206747806097,318.372860176946,315.211274779177
1959-03-15,715584,1959,3,15,317.119990124854,318.98975685396,315.250223395747
1959-04-15,715615,1959,4,15,317.339540792271,319.459386170958,315.21969541358396
1959-05-15,715645,1959,5,15,317.212118099786,319.183225385093,315.241010814479
1959-06-15,715676,1959,6,15,316.382127223459,317.406356616131,315.35789783078604
1959-07-15,715706,1959,7,15,314.761599445993,314.063974560658,315.459224331328
1959-08-15,715737,1959,8,15,313.310336226125,311.22058674659803,315.40008570565203
1959-09-15,715768,1959,9,15,313.41717395146196,311.543808469577,315.290539433347
1959-10-15,715798,1959,10,15,314.626698172314,313.920558861968,315.33283748266103
1959-11-15,715829,1959,11,15,315.78351555653,316.057169890502,315.50986122255796
1959-12-15,715859,1959,12,15,316.53482419993196,317.476509645082,315.593138754782
1960-01-15,715890,1960,1,15,317.092419670787,318.415196707265,315.769642634309
1960-02-15,715921,1960,2,15,317.523868887767,319.127719877653,315.92001789788
1960-03-15,715950,1960,3,15,317.891672077089,319.784526601788,315.99881755239
1960-04-15,715981,1960,4,15,318.146626311347,320.289507993032,316.00374462966204
1960-05-15,716011,1960,5,15,318.04860440893503,320.042534162277,316.054674655593
1960-06-15,716042,1960,6,15,317.24065551018697,318.287352196726,316.193958823648
1960-07-15,716072,1960,7,15,315.633752782723,314.957542969762,316.309962595685
1960-08-15,716103,1960,8,15,314.186425319012,312.116495220742,316.256355417283
1960-09-15,716134,1960,9,15,314.287468665539,312.432359265323,316.14257806575597
1960-10-15,716164,1960,10,15,315.48313085165,314.793724744494,316.172536958806
1960-11-15,716195,1960,11,15,316.619524214772,316.90841440352904,316.330634026015
1960-12-15,716225,1960,12,15,317.345423941266,318.300740995727,316.390106886805
1961-01-15,716256,1961,1,15,317.878948884258,319.217712858648,316.540184909867
1961-02-15,716287,1961,2,15,318.279217241608,319.897473135864,316.660961347352
1961-03-15,716315,1961,3,15,318.615171859518,320.520286956847,316.71005676219
1961-04-15,716346,1961,4,15,318.839569280505,320.991634821098,316.687503739913
1961-05-15,716376,1961,5,15,318.712627576672,320.710795705331,316.714459448013
1961-06-15,716407,1961,6,15,317.879695360086,318.924057941966,316.835332778205
1961-07-15,716437,1961,7,15,316.257474575208,315.57648381884303,316.938465331574
1961-08-15,716468,1961,8,15,314.806487052289,312.735222690328,316.87775141425
1961-09-15,716499,1961,9,15,314.911688715894,313.059064599942,316.764312831845
1961-10-15,716529,1961,10,15,316.118890645727,315.43625466985196,316.801526621601
1961-11-15,716560,1961,11,15,317.271477117843,317.571716168931,316.971238066755
1961-12-15,716590,1961,12,15,318.01631740453803,318.986331529379,317.046303279698
1962-01-15,716621,1962,1,15,318.569544360066,319.924016695806,317.215072024327
1962-02-15,716652,1962,2,15,318.99056099241,320.626262047622,317.35485993719897
1962-03-15,716680,1962,3,15,319.346435190311,321.270301946624,317.422568433998
1962-04-15,716711,1962,4,15,319.58876664097403,321.760176828493,317.41735645345403
1962-05-15,716741,1962,5,15,319.475381273961,321.492056951775,317.458705596148
1962-06-15,716772,1962,6,15,318.650731034153,319.711519000097,317.589943068208
1962-07-15,716802,1962,7,15,317.03324551296004,316.36801383287496,317.698477193045
1962-08-15,716833,1962,8,15,315.58239920903196,313.52899634997897,317.63580206808496
1962-09-15,716864,1962,9,15,315.67994731842003,313.847572471336,317.512322165503
1962-10-15,716894,1962,10,15,316.873724269759,316.214081401203,317.533367138316
1962-11-15,716925,1962,11,15,318.007532509371,318.33373340248903,317.681331616254
1962-12-15,716955,1962,12,15,318.72928863226,319.727291669813,317.73128559470797
1963-01-15,716986,1963,1,15,319.257400740594,320.641229751504,317.87357172968495
1963-02-15,717017,1963,2,15,319.651224680605,321.317120336245,317.985329024964
1963-03-15,717045,1963,3,15,319.98021831516496,321.93464593187997,318.02579069845
1963-04-15,717076,1963,4,15,320.19768793949197,322.39924314953,317.996132729454
1963-05-15,717106,1963,5,15,320.061812059155,322.10664936567,318.01697475264
1963-06-15,717137,1963,6,15,319.219034426345,320.304635874949,318.133432977741
1963-07-15,717167,1963,7,15,317.592653018688,316.950718807621,318.23458722975397
1963-08-15,717198,1963,8,15,316.143914903476,314.11560855767203,318.172221249281
1963-09-15,717229,1963,9,15,316.251548189461,314.44638166807704,318.056714710844
1963-10-15,717259,1963,10,15,317.462583364647,316.832650935004,318.09251579429
1963-11-15,717290,1963,11,15,318.617977558912,318.976637519078,318.259317598746
1963-12-15,717320,1963,12,15,319.36349168195096,320.395670231077,318.331313132825
1964-01-15,717351,1964,1,15,319.910040208685,321.323185043056,318.496895374314
1964-02-15,717382,1964,2,15,320.32798956587004,322.02338595259897,318.632593179141
1964-03-15,717411,1964,3,15,320.67927549871496,322.663609890277,318.694941107154
1964-04-15,717442,1964,4,15,320.91532507809603,323.147559786456,318.683090369735
1964-05-15,717472,1964,5,15,320.793072411261,322.870096874421,318.7160479481
1964-06-15,717503,1964,6,15,319.956948312869,321.076884428548,318.83701219719
1964-07-15,717533,1964,7,15,318.326889169707,317.720120726417,318.933657612997
1964-08-15,717564,1964,8,15,316.862232447446,314.867911303796,318.856553591096
1964-09-15,717595,1964,9,15,316.942837998653,315.170329475166,318.715346522141
1964-10-15,717625,1964,10,15,318.117762337502,317.51897771240897,318.716546962595
1964-11-15,717656,1964,11,15,319.23122748642203,319.61940948143297,318.84304549141103
1964-12-15,717686,1964,12,15,319.931935920158,320.992494664655,318.871377175662
1965-01-15,717717,1965,1,15,320.437699153689,321.882437823828,318.992960483549
1965-02-15,717748,1965,2,15,320.812529674691,322.53914568178396,319.085913667597
1965-03-15,717776,1965,3,15,321.125307152925,323.140222827733,319.110391478117
1965-04-15,717807,1965,4,15,321.330367594925,323.592107292601,319.068627897249
1965-05-15,717837,1965,5,15,321.18679581681704,323.291371180087,319.082220453547
1965-06-15,717868,1965,6,15,320.34209127396497,321.486859970686,319.197322577243
1965-07-15,717898,1965,7,15,318.720869805377,318.137786538449,319.303953072306
1965-08-15,717929,1965,8,15,317.285421174447,315.316039121025,319.25480322787
1965-09-15,717960,1965,9,15,317.41488880878603,315.668748432402,319.161029185169
1965-10-15,717990,1965,10,15,318.655488313315,318.084719451655,319.226257174976
1965-11-15,718021,1965,11,15,319.846799372656,320.264782790116,319.42881595519697
1965-12-15,718051,1965,12,15,320.633268301322,321.72483612819696,319.541700474447
1966-01-15,718082,1966,1,15,321.229452272446,322.706220280905,319.752684263986
1966-02-15,718113,1966,2,15,321.693902539394,323.45303410662,319.934770972169
1966-03-15,718141,1966,3,15,322.092320575393,324.139921120895,320.044720029892
1966-04-15,718172,1966,4,15,322.37520746325004,324.669275851721,320.081139074778
1966-05-15,718202,1966,5,15,322.29690332314897,324.432397958666,320.161408687631
1966-06-15,718233,1966,6,15,321.501264311736,322.67462588703603,320.327902736436
1966-07-15,718263,1966,7,15,319.91119574458196,319.35511589775,320.467275591415
1966-08-15,718294,1966,8,15,318.485208903829,316.54297412276503,320.427443684894
1966-09-15,718325,1966,9,15,318.597815808229,316.87917670499803,320.31645491145997
1966-10-15,718355,1966,10,15,319.79895723354804,319.256305888373,320.341608578724
1966-11-15,718386,1966,11,15,320.931929428908,321.378812239218,320.485046618597
1966-12-15,718416,1966,12,15,321.645358635518,322.765914208879,320.524803062157
1967-01-15,718447,1967,1,15,322.154651805228,323.656301969235,320.653001641221
1967-02-15,718478,1967,2,15,322.53083540717097,324.31391719575197,320.74775361858997
1967-03-15,718506,1967,3,15,322.840447467757,324.911186564922,320.769708370591
1967-04-15,718537,1967,4,15,323.038371867329,325.35496655589805,320.72177717876
1967-05-15,718567,1967,5,15,322.883676772636,325.041485149719,320.725868395553
1967-06-15,718598,1967,6,15,322.02452841817404,323.220339158961,320.82871767738703
1967-07-15,718628,1967,7,15,320.387408720086,319.85441173937403,320.92040570079797
1967-08-15,718659,1967,8,15,318.935190530057,317.016792478373,320.853588581741
1967-09-15,718690,1967,9,15,319.0464386977,317.352310437943,320.740566957458
1967-10-15,718720,1967,10,15,320.26850064821497,319.750934742308,320.786066554121
1967-11-15,718751,1967,11,15,321.440948501328,321.913428490702,320.968468511953
1967-12-15,718781,1967,12,15,322.208508026245,323.355435703078,321.061580349413
1968-01-15,718812,1968,1,15,322.78042586247994,324.30772881329,321.25312291167097
1968-02-15,718843,1968,2,15,323.228253427052,325.038029875839,321.418476978265
1968-03-15,718872,1968,3,15,323.612292138691,325.71111126102994,321.513473016353
1968-04-15,718903,1968,4,15,323.88321319246,326.22984283612004,321.5365835488
1968-05-15,718933,1968,5,15,323.79685814742,325.987797986506,321.605918308334
1968-06-15,718964,1968,6,15,322.99697285560796,324.230005449935,321.76394026127997
1968-07-15,718994,1968,7,15,321.403523978703,320.910117242083,321.896930715324
1968-08-15,719025,1968,8,15,319.97511105312003,318.09586969046796,321.85435241577096
1968-09-15,719056,1968,9,15,320.089579114701,318.433946214586,321.745212014816
1968-10-15,719086,1968,10,15,321.295885102465,320.81586898919,321.77590121573996
1968-11-15,719117,1968,11,15,322.438566055925,322.947470745738,321.929661366112
1968-12-15,719147,1968,12,15,323.166815115776,324.349794091455,321.983836140097
1969-01-15,719178,1969,1,15,323.70408176354,325.276973187185,322.131190339895
1969-02-15,719209,1969,2,15,324.104226883707,325.960533310869,322.247920456545
1969-03-15,719237,1969,3,15,324.441910442258,326.587394166849,322.29642671766703
1969-04-15,719268,1969,4,15,324.672460075799,327.064551004392,322.280369147206
1969-05-15,719298,1969,5,15,324.554057431315,326.786573607262,322.32154125536704
1969-06-15,719329,1969,6,15,323.73559269515204,325.003981985479,322.467203404825
1969-07-15,719359,1969,7,15,322.147097844051,321.68648980265704,322.607705885444
1969-08-15,719390,1969,8,15,320.751971279346,318.90916910396703,322.594773454725
1969-09-15,719421,1969,9,15,320.925820017222,319.310801851576,322.540838182867
1969-10-15,719451,1969,10,15,322.216089805207,321.781531664304,322.650647946111
1969-11-15,719482,1969,11,15,323.459518816058,324.019146431237,322.899891200878
1969-12-15,719512,1969,12,15,324.29865681677,325.53585790586897,323.061455727672
1970-01-15,719543,1970,1,15,324.954121686211,326.58481981245,323.323423559973
1970-02-15,719574,1970,2,15,325.46783478157903,327.383268769603,323.552400793556
1970-03-15,719602,1970,3,15,325.911874423938,328.116755450722,323.70699339715304
1970-04-15,719633,1970,4,15,326.236261889243,328.68627693831,323.78624684017603
1970-05-15,719663,1970,5,15,326.190854972387,328.476328752653,323.905381192121
1970-06-15,719694,1970,6,15,325.419873072255,326.733212069035,324.106534075476
1970-07-15,719724,1970,7,15,323.855087912379,323.434499626417,324.27567619834
1970-08-15,719755,1970,8,15,322.454777067006,320.653447376388,324.256106757625
1970-09-15,719786,1970,9,15,322.581977226782,321.01058128639596,324.153373167168
1970-10-15,719816,1970,10,15,323.788689709814,323.400773328889,324.176606090738
1970-11-15,719847,1970,11,15,324.91713830904996,325.5269765831,324.307300034999
1970-12-15,719877,1970,12,15,325.616979638326,326.90566004028096,324.328299236371
1971-01-15,719908,1971,1,15,326.112757916749,327.789181323941,324.436334509557
1971-02-15,719939,1971,2,15,326.464110733593,328.423422990358,324.50479847682703
1971-03-15,719967,1971,3,15,326.747180380383,328.993622999693,324.500737761073
1971-04-15,719998,1971,4,15,326.920292884364,329.408774070338,324.43181169839
1971-05-15,720028,1971,5,15,326.740262504896,329.05954606168,324.420978948113
1971-06-15,720059,1971,6,15,325.859897381346,327.201030832691,324.518763930001
1971-07-15,720089,1971,7,15,324.222422335423,323.826761886518,324.618082784328
1971-08-15,720120,1971,8,15,322.794502593468,321.019859460237,324.569145726698
1971-09-15,720151,1971,9,15,322.943380057906,321.400740836379,324.486019279433
1971-10-15,720181,1971,10,15,324.221361268059,323.864660412176,324.578062123942
1971-11-15,720212,1971,11,15,325.462898733938,326.106656808167,324.81914065971
1971-12-15,720242,1971,12,15,326.31039303023204,327.634669703463,324.986116357001
1972-01-15,720273,1972,1,15,326.982164322566,328.694870888287,325.269457756846
1972-02-15,720304,1972,2,15,327.530062123857,329.526025566826,325.534098680888
1972-03-15,720333,1972,3,15,328.02412277923503,330.307103844428,325.741141714042
1972-04-15,720364,1972,4,15,328.416115292133,330.940224992038,325.892005592227
1972-05-15,720394,1972,5,15,328.454916734515,330.807321064948,326.102512404082
1972-06-15,720425,1972,6,15,327.78706892532,329.15742431933603,326.416713531305
1972-07-15,720455,1972,7,15,326.35246245165,325.984697465104,326.720227438195
1972-08-15,720486,1972,8,15,325.111290376805,323.367300120867,326.855280632743
1972-09-15,720517,1972,9,15,325.420782713756,323.911872588817,326.929692838696
1972-10-15,720547,1972,10,15,326.83126050820704,326.511762801416,327.150758214998
1972-11-15,720578,1972,11,15,328.17682850472903,328.86151505299,327.492141956469
1972-12-15,720608,1972,12,15,329.10037410961496,330.468252478007,327.732495741224
1973-01-15,720639,1973,1,15,329.825969933892,331.587624679835,328.064315187949
1973-02-15,720670,1973,2,15,330.396360655181,332.442749757464,328.349971552897
1973-03-15,720698,1973,3,15,330.887553100128,333.22148032021903,328.553625880038
1973-04-15,720729,1973,4,15,331.252799642467,333.826789158354,328.678810126581
1973-05-15,720759,1973,5,15,331.239713466325,333.637750787112,328.841676145538
1973-06-15,720790,1973,6,15,330.496898414977,331.905870964828,329.087925865125
1973-07-15,720820,1973,7,15,328.972143548678,328.637618544515,329.306668552841
1973-08-15,720851,1973,8,15,327.627294219017,325.91581420912496,329.33877422891004
1973-09-15,720882,1973,9,15,327.813800837448,326.33730581212,329.290295862776
1973-10-15,720912,1973,10,15,329.085276088108,328.798890233757,329.371661942459
1973-11-15,720943,1973,11,15,330.276616525634,330.995611844687,329.557621206582
1973-12-15,720973,1973,12,15,331.033010691027,332.43430050351003,329.63172087854304
1974-01-15,721004,1974,1,15,331.569855655491,333.350553796508,329.78915751447397
1974-02-15,721035,1974,2,15,331.959225276068,334.02064804912004,329.897802503016
1974-03-15,721063,1974,3,15,332.268389658409,334.613805652517,329.92297366430097
1974-04-15,721094,1974,4,15,332.45345347030104,335.036157623234,329.870749317368
1974-05-15,721124,1974,5,15,332.266216592525,334.671739244457,329.86069394059297
1974-06-15,721155,1974,6,15,331.357854097651,332.774427640155,329.94128055514705
1974-07-15,721185,1974,7,15,329.67589138119,329.348690330492,330.00309243188804
1974-08-15,721216,1974,8,15,328.184944041674,326.47865681787005,329.891231265479
1974-09-15,721247,1974,9,15,328.24281917876704,326.769077538132,329.716560819401
1974-10-15,721277,1974,10,15,329.403901374106,329.117444860482,329.690357887729
1974-11-15,721308,1974,11,15,330.50330912097,331.21916679559104,329.78745144634996
1974-12-15,721338,1974,12,15,331.185570429026,332.58167283195803,329.789468026093
1975-01-15,721369,1975,1,15,331.665993820041,333.44182955200404,329.890158088078
1975-02-15,721400,1975,2,15,332.013094553087,334.068954492758,329.957234613416
1975-03-15,721428,1975,3,15,332.293974063158,334.633426655162,329.954521471154
1975-04-15,721459,1975,4,15,332.463491036772,335.040328428303,329.886653645242
1975-05-15,721489,1975,5,15,332.273060183205,334.673809269505,329.872311096905
1975-06-15,721520,1975,6,15,331.37242928168996,332.786190079353,329.958668484028
1975-07-15,721550,1975,7,15,329.705867651759,329.379304448875,330.032430854643
1975-08-15,721581,1975,8,15,328.236691982899,326.53504021917,329.938343746627
1975-09-15,721612,1975,9,15,328.323746124959,326.85843871798,329.789053531938
1975-10-15,721642,1975,10,15,329.520200237164,329.245728601702,329.79467187262696
1975-11-15,721673,1975,11,15,330.66174999774,331.392986476093,329.93051351938703
1975-12-15,721703,1975,12,15,331.393125041971,332.80865637268,329.977593711262
1976-01-15,721734,1976,1,15,331.925692931382,333.722588637066,330.128797225698
1976-02-15,721765,1976,2,15,332.335997910137,334.417684440722,330.254311379553
1976-03-15,721794,1976,3,15,332.687044653859,335.057782125508,330.31630718221
1976-04-15,721825,1976,4,15,332.933214626693,335.547942090649,330.31848716273703
1976-05-15,721855,1976,5,15,332.827430929967,335.274974017154,330.37988784278
1976-06-15,721886,1976,6,15,332.018545891254,333.49000595331796,330.54708582919
1976-07-15,721916,1976,7,15,330.445715075967,330.181362890347,330.710067261588
1976-08-15,721947,1976,8,15,329.071655863678,327.42815872972,330.715152997636
1976-09-15,721978,1976,9,15,329.259991922138,327.84832409982005,330.671659744455
1976-10-15,722008,1976,10,15,330.56225722847,330.336337777679,330.78817667926
1976-11-15,722039,1976,11,15,331.813867670209,332.588207432493,331.039527907925
1976-12-15,722069,1976,12,15,332.65799704935,334.112696404481,331.203297694218
1977-01-15,722100,1977,1,15,333.315745341913,335.160547848572,331.470942835254
1977-02-15,722131,1977,2,15,333.835355682016,335.96337775436797,331.707333609664
1977-03-15,722159,1977,3,15,334.289686796384,336.704482109889,331.874891482878
1977-04-15,722190,1977,4,15,334.631389911005,337.286726123177,331.976053698833
1977-05-15,722220,1977,5,15,334.609629876077,337.091984797581,332.12727495457403
1977-06-15,722251,1977,6,15,333.871955940696,335.370386853899,332.373525027494
1977-07-15,722281,1977,7,15,332.360529007933,332.118421705468,332.602636310398
1977-08-15,722312,1977,8,15,331.036460913665,329.415818774339,332.657103052991
1977-09-15,722343,1977,9,15,331.25627580822004,329.868541543279,332.644010073162
1977-10-15,722373,1977,10,15,332.571393508507,332.371070754129,332.77171626288504
1977-11-15,722404,1977,11,15,333.81744204883097,334.61941086639,333.015473231272
1977-12-15,722434,1977,12,15,334.639536303805,336.122351111275,333.156721496336
1978-01-15,722465,1978,1,15,335.257310827006,337.12488407426497,333.389737579747
1978-02-15,722496,1978,2,15,335.730807582065,337.879949496445,333.581665667685
1978-03-15,722524,1978,3,15,336.13148308956403,338.565571826263,333.697394352865
1978-04-15,722555,1978,4,15,336.414650032763,339.087162208118,333.742137857408
1978-05-15,722585,1978,5,15,336.33163084476,338.828460936645,333.83480075287497
1978-06-15,722616,1978,6,15,335.53274236281004,337.042439789915,334.023044935705
1978-07-15,722646,1978,7,15,333.963983502646,333.733415603133,334.19455140216
1978-08-15,722677,1978,8,15,332.589158538654,330.984362076209,334.193955001099
1978-09-15,722708,1978,9,15,332.766119007759,331.398653083707,334.133584931812
1978-10-15,722738,1978,10,15,334.048645338521,333.873158831215,334.224131845826
1978-11-15,722769,1978,11,15,335.272038553808,336.103503259937,334.44057384767797
1978-12-15,722799,1978,12,15,336.080822629943,337.597408862178,334.56423639770696
1979-01-15,722830,1979,1,15,336.706399704406,338.622135362701,334.790664046111
1979-02-15,722861,1979,2,15,337.182288231827,339.383787672449,334.980788791204
1979-03-15,722889,1979,3,15,337.592032753799,340.081172230386,335.102893277212
1979-04-15,722920,1979,4,15,337.891415509416,340.619181240932,335.1636497779
1979-05-15,722950,1979,5,15,337.827916907264,340.37521187704397,335.280621937485
1979-06-15,722981,1979,6,15,337.053231487123,338.604259397612,335.502203576634
1979-07-15,723011,1979,7,15,335.523895670103,335.327338027214,335.720453312992
1979-08-15,723042,1979,8,15,334.204448388362,332.632878133277,335.77601864344797
1979-09-15,723073,1979,9,15,334.441794949549,333.107767116706,335.775822782391
1979-10-15,723103,1979,10,15,335.791592027703,335.650998311794,335.932185743611
1979-11-15,723134,1979,11,15,337.084045957522,337.95264312109504,336.21544879395003
1979-12-15,723164,1979,12,15,337.960318669313,339.512990291374,336.407647047252
1980-01-15,723195,1980,1,15,338.65177244009,340.599403002177,336.704141878003
1980-02-15,723226,1980,2,15,339.186808541577,341.414972472048,336.95864461110597
1980-03-15,723255,1980,3,15,339.649309896105,342.158343378434,337.140276413775
1980-04-15,723286,1980,4,15,339.99393162405397,342.73226719008204,337.255596058025
1980-05-15,723316,1980,5,15,339.962605862543,342.50602814964003,337.419183575446
1980-06-15,723347,1980,6,15,339.206831258531,340.735087812971,337.678574704091
1980-07-15,723377,1980,7,15,337.692340844621,337.462770394917,337.921911294326
1980-08-15,723408,1980,8,15,336.38281827338403,334.78149299592997,337.984143550838
1980-09-15,723439,1980,9,15,336.612335914735,335.252832087248,337.971839742221
1980-10-15,723469,1980,10,15,337.937325556218,337.77680927406004,338.097841838376
1980-11-15,723500,1980,11,15,339.185251934796,340.040284875113,338.33021899447897
1980-12-15,723530,1980,12,15,339.998043011915,341.54013849259303,338.455947531237
1981-01-15,723561,1981,1,15,340.607984232556,342.541947825062,338.67402064004904
1981-02-15,723592,1981,2,15,341.04946286578996,343.26254697870496,338.836378752874
1981-03-15,723620,1981,3,15,341.40759760709,343.89891931765504,338.916275896525
1981-04-15,723651,1981,4,15,341.639894922099,344.35586528548697,338.92392455871004
1981-05-15,723681,1981,5,15,341.487638546871,343.99999056200204,338.975286531739
1981-06-15,723712,1981,6,15,340.605915623996,342.09086938241404,339.120961865577
1981-07-15,723742,1981,7,15,338.97148270250597,338.693604291795,339.249361113218
1981-08-15,723773,1981,8,15,337.551089965733,335.907511816711,339.194668114756
1981-09-15,723804,1981,9,15,337.67239490812597,336.27750170586603,339.067288110386
1981-10-15,723834,1981,10,15,338.89585954549,338.70782618991404,339.08389290106703
1981-11-15,723865,1981,11,15,340.04771678765303,340.883742119351,339.211691455954
1981-12-15,723895,1981,12,15,340.770335450549,342.29926491781896,339.241405983279
1982-01-15,723926,1982,1,15,341.29254528942903,343.21085318571,339.374237393148
1982-02-15,723957,1982,2,15,341.661941376341,343.86159052044195,339.462292232241
1982-03-15,723985,1982,3,15,341.96034143596,344.43992766353205,339.48075520838904
1982-04-15,724016,1982,4,15,342.147072865098,344.8521429278799,339.442002802317
1982-05-15,724046,1982,5,15,341.963743977928,344.464298554555,339.4631894013
1982-06-15,724077,1982,6,15,341.067578024535,342.538329006487,339.596827042583
1982-07-15,724107,1982,7,15,339.44064660209597,339.147583198789,339.733710005403
1982-08-15,724138,1982,8,15,338.051612829913,336.394929388391,339.708296271436
1982-09-15,724169,1982,9,15,338.225993244323,336.820420092657,339.631566395989
1982-10-15,724199,1982,10,15,339.526425326099,339.330568689124,339.722281963074
1982-11-15,724230,1982,11,15,340.77625332207003,341.607584466253,339.944922177887
1982-12-15,724260,1982,12,15,341.613214508187,343.139438206354,340.086990810021
1983-01-15,724291,1983,1,15,342.272983432978,344.19859205792295,340.347374808034
1983-02-15,724322,1983,2,15,342.77548047811297,344.983321857343,340.567639098882
1983-03-15,724350,1983,3,15,343.209739464721,345.69672626502603,340.722752664416
1983-04-15,724381,1983,4,15,343.531848254381,346.240736259425,340.822960249336
1983-05-15,724411,1983,5,15,343.475343673013,345.970539634108,340.98014771191896
1983-06-15,724442,1983,6,15,342.69522718807997,344.146572787863,341.24388158829703
1983-07-15,724472,1983,7,15,341.181613970756,340.853781312387,341.50944662912497
1983-08-15,724503,1983,8,15,339.900224702705,338.197382944876,341.60306646053397
1983-09-15,724534,1983,9,15,340.160542767432,338.698538372356,341.622547162508
1983-10-15,724564,1983,10,15,341.52385598741796,341.262687994086,341.78502398074903
1983-11-15,724595,1983,11,15,342.80906620297003,343.56708558270304,342.051046823238
1983-12-15,724625,1983,12,15,343.655441040638,345.09666915058096,342.214212930695
1984-01-15,724656,1984,1,15,344.218429534494,345.968842638823,342.468016430166
1984-02-15,724687,1984,2,15,344.70172349897797,346.715075143829,342.688371854127
1984-03-15,724716,1984,3,15,345.112578974179,347.393512815436,342.831645132922
1984-04-15,724747,1984,4,15,345.40555617094003,347.909647231158,342.901465110721
1984-05-15,724777,1984,5,15,345.33485798301695,347.65220656814796,343.017509397885
1984-06-15,724808,1984,6,15,344.549283571796,345.87210079649003,343.226466347102
1984-07-15,724838,1984,7,15,342.985596409055,342.56355382422197,343.40763899388804
1984-08-15,724869,1984,8,15,341.606624922134,339.80458474374,343.408665100527
1984-09-15,724900,1984,9,15,341.779086831914,340.207768989084,343.350404674745
1984-10-15,724930,1984,10,15,343.054758301382,342.667764476724,343.44175212604
1984-11-15,724961,1984,11,15,344.27178206360804,344.883422642399,343.66014148481696
1984-12-15,724991,1984,12,15,345.07511631321603,346.366331006474,343.78390161995696
1985-01-15,725022,1985,1,15,345.65318110975403,347.30512132180496,344.001240897704
1985-02-15,725053,1985,2,15,346.128544643189,348.06284185627,344.19424743010904
1985-03-15,725081,1985,3,15,346.540514544014,348.76482252441804,344.31620656361
1985-04-15,725112,1985,4,15,346.840664329847,349.315549353378,344.365779306315
1985-05-15,725142,1985,5,15,346.788851468538,349.114417792177,344.463285144899
1985-06-15,725173,1985,6,15,346.02906832107595,347.406236741938,344.651899900214
1985-07-15,725203,1985,7,15,344.474912726388,344.135103363091,344.814722089685
1985-08-15,725234,1985,8,15,343.085695101394,341.366054887889,344.8053353149
1985-09-15,725265,1985,9,15,343.248026744816,341.757279561539,344.73877392809305
1985-10-15,725295,1985,10,15,344.507623500053,344.19688017769204,344.818366822414
1985-11-15,725326,1985,11,15,345.709224174921,346.39122187054704,345.027226479295
1985-12-15,725356,1985,12,15,346.50113851836403,347.863404213069,345.138872823658
1986-01-15,725387,1986,1,15,347.145212698567,348.942309429712,345.348115967422
1986-02-15,725418,1986,2,15,347.606273719233,349.697420630207,345.51512680826005
1986-03-15,725446,1986,3,15,347.99806571511,350.38554015967696,345.610591270543
1986-04-15,725477,1986,4,15,348.276250165423,350.911703451881,345.640796878965
1986-05-15,725507,1986,5,15,348.189338176136,350.655006323987,345.723670028284
1986-06-15,725538,1986,6,15,347.388660996113,348.86990828143206,345.907413710793
1986-07-15,725568,1986,7,15,345.827946035379,345.55778258141294,346.098109489345
1986-08-15,725599,1986,8,15,344.471540667697,342.805606965815,346.13747436958
1986-09-15,725630,1986,9,15,344.66927764709396,343.219862756312,346.118692537875
1986-10-15,725660,1986,10,15,345.976469208602,345.699132915181,346.253805502023
