,datenum,year,month,day,datetime,data_mean_global,data_mean_nh,data_mean_sh
17055,519115,1421,4,15,15-Apr-1421 00:00:00,281.906991101415,283.453984765975,280.359997436856
17056,519145,1421,5,15,15-May-1421 00:00:00,281.847602855106,283.35465268178297,280.34055302843
17057,519176,1421,6,15,15-Jun-1421 00:00:00,281.11238228848,281.837784863117,280.386979713843
17058,519206,1421,7,15,15-Jul-1421 00:00:00,279.470272551177,278.554180157567,280.386364944787
17059,519237,1421,8,15,15-Aug-1421 00:00:00,277.865353366047,275.491301172365,280.239405559729
17060,519268,1421,9,15,15-Sep-1421 00:00:00,277.823224784275,275.586787527105,280.059662041445
17061,519298,1421,10,15,15-Oct-1421 00:00:00,278.8575411613,277.693420968237,280.021661354363
17062,519329,1421,11,15,15-Nov-1421 00:00:00,279.859253440765,279.569823691605,280.148683189926
17063,519359,1421,12,15,15-Dec-1421 00:00:00,280.493385785867,280.809567674702,280.177203897031
17064,519390,1422,1,15,15-Jan-1422 00:00:00,280.950435757577,281.62965570090597,280.271215814248
17065,519421,1422,2,15,15-Feb-1422 00:00:00,281.329867199126,282.282207433212,280.377526965039
17066,519449,1422,3,15,15-Mar-1422 00:00:00,281.668063608138,282.9210072627,280.415119953577
17067,519480,1422,4,15,15-Apr-1422 00:00:00,281.90486790629296,283.451861570853,280.357874241734
17068,519510,1422,5,15,15-May-1422 00:00:00,281.84534432159097,283.352394148268,280.33829449491503
17069,519541,1422,6,15,15-Jun-1422 00:00:00,281.10982579599397,281.835228370631,280.384423221357
17070,519571,1422,7,15,15-Jul-1422 00:00:00,279.467329028089,278.551236634479,280.383421421699
17071,519602,1422,8,15,15-Aug-1422 00:00:00,277.862007289677,275.487955095995,280.236059483359
17072,519633,1422,9,15,15-Sep-1422 00:00:00,277.819534180892,275.583096923722,280.055971438062
17073,519663,1422,10,15,15-Oct-1422 00:00:00,278.85363760612097,277.689517413058,280.017757799184
17074,519694,1422,11,15,15-Nov-1422 00:00:00,279.855342057957,279.565912308797,280.144771807118
17075,519724,1422,12,15,15-Dec-1422 00:00:00,280.489745248545,280.80592713737997,280.173563359709
17076,519755,1423,1,15,15-Jan-1423 00:00:00,280.947418287807,281.62663823113604,280.268198344478
17077,519786,1423,2,15,15-Feb-1423 00:00:00,281.327898567921,282.280238802007,280.375558333834
17078,519814,1423,3,15,15-Mar-1423 00:00:00,281.667643135462,282.920586790024,280.414699480901
17079,519845,1423,4,15,15-Apr-1423 00:00:00,281.906568461057,283.453562125617,280.359574796498
17080,519875,1423,5,15,15-May-1423 00:00:00,281.84978106696,283.356830893637,280.342731240284
17081,519906,1423,6,15,15-Jun-1423 00:00:00,281.117507215965,281.842909790602,280.392104641328
17082,519936,1423,7,15,15-Jul-1423 00:00:00,279.47861191930303,278.562519525693,280.394704312913
17083,519967,1423,8,15,15-Aug-1423 00:00:00,277.87709674241904,275.50304454873697,280.251148936101
17084,519998,1423,9,15,15-Sep-1423 00:00:00,277.838483579095,275.602046321925,280.074920836265
17085,520028,1423,10,15,15-Oct-1423 00:00:00,278.876348627364,277.712228434301,280.040468820427
17086,520059,1423,11,15,15-Nov-1423 00:00:00,279.881564673463,279.592134924303,280.170994422624
17087,520089,1423,12,15,15-Dec-1423 00:00:00,280.519077723185,280.835259612021,280.20289583434896
17088,520120,1424,1,15,15-Jan-1424 00:00:00,280.979307180098,281.658527123427,280.300087236769
17089,520151,1424,2,15,15-Feb-1424 00:00:00,281.361638730025,282.31397896411096,280.40929849593897
17090,520180,1424,3,15,15-Mar-1424 00:00:00,281.70237771318904,282.955321367751,280.449434058628
17091,520211,1424,4,15,15-Apr-1424 00:00:00,281.941288893862,283.488282558422,280.394295229303
17092,520241,1424,5,15,15-May-1424 00:00:00,281.883364230567,283.390414057244,280.376314403891
17093,520272,1424,6,15,15-Jun-1424 00:00:00,281.14894191281,281.874344487447,280.423539338173
17094,520302,1424,7,15,15-Jul-1424 00:00:00,279.507085519203,278.590993125593,280.423177912813
17095,520333,1424,8,15,15-Aug-1424 00:00:00,277.901995400703,275.527943207021,280.276047594385
17096,520364,1424,9,15,15-Sep-1424 00:00:00,277.859392236602,275.622954979432,280.095829493772
17097,520394,1424,10,15,15-Oct-1424 00:00:00,278.893051010445,277.72893081738204,280.057171203508
17098,520425,1424,11,15,15-Nov-1424 00:00:00,279.89404329398104,279.604613544821,280.183473043142
17099,520455,1424,12,15,15-Dec-1424 00:00:00,280.52751387851396,280.84369576735,280.211331989678
17100,520486,1425,1,15,15-Jan-1425 00:00:00,280.984080953124,281.663300896453,280.304861009795
17101,520517,1425,2,15,15-Feb-1425 00:00:00,281.363328989144,282.31566922323,280.410988755057
17102,520545,1425,3,15,15-Mar-1425 00:00:00,281.701762112309,282.954705766871,280.448818457748
17103,520576,1425,4,15,15-Apr-1425 00:00:00,281.939343872402,283.486337536962,280.39235020784304
17104,520606,1425,5,15,15-May-1425 00:00:00,281.881234725146,283.388284551823,280.37418489847
17105,520637,1425,6,15,15-Jun-1425 00:00:00,281.147700713337,281.873103287974,280.4222981387
17106,520667,1425,7,15,15-Jul-1425 00:00:00,279.507616864741,278.591524471131,280.423709258351
17107,520698,1425,8,15,15-Aug-1425 00:00:00,277.904994140023,275.53094194634104,280.27904633370497
17108,520729,1425,9,15,15-Sep-1425 00:00:00,277.865363828179,275.628926571009,280.101801085349
17109,520759,1425,10,15,15-Oct-1425 00:00:00,278.902311522464,277.738191329401,280.066431715527
17110,520790,1425,11,15,15-Nov-1425 00:00:00,279.906719404333,279.617289655173,280.196149153494
17111,520820,1425,12,15,15-Dec-1425 00:00:00,280.543542874796,280.859724763632,280.22736098596
17112,520851,1426,1,15,15-Jan-1426 00:00:00,281.003210732639,281.682430675968,280.32399078931
17113,520882,1426,2,15,15-Feb-1426 00:00:00,281.385118058904,282.33745829299,280.432777824817
17114,520910,1426,3,15,15-Mar-1426 00:00:00,281.725579589031,282.978523243593,280.47263593447
17115,520941,1426,4,15,15-Apr-1426 00:00:00,281.964369482513,283.511363147073,280.417375817953
17116,520971,1426,5,15,15-May-1426 00:00:00,281.90647843232,283.413528258997,280.399428605644
17117,521002,1426,6,15,15-Jun-1426 00:00:00,281.17221414368197,281.897616718319,280.446811569045
17118,521032,1426,7,15,15-Jul-1426 00:00:00,279.530623886479,278.614531492869,280.446716280089
17119,521063,1426,8,15,15-Aug-1426 00:00:00,277.925892900479,275.551840706797,280.299945094161
17120,521094,1426,9,15,15-Sep-1426 00:00:00,277.883726753785,275.647289496615,280.120164010955
17121,521124,1426,10,15,15-Oct-1426 00:00:00,278.91788531875403,277.753765125691,280.08200551181704
17122,521155,1426,11,15,15-Nov-1426 00:00:00,279.919425055945,279.629995306785,280.208854805106
17123,521185,1426,12,15,15-Dec-1426 00:00:00,280.553475645472,280.86965753430803,280.237293756636
17124,521216,1427,1,15,15-Jan-1427 00:00:00,281.010640165227,281.689860108556,280.331420221898
17125,521247,1427,2,15,15-Feb-1427 00:00:00,281.39048797535304,282.34282820944003,280.438147741267
17126,521275,1427,3,15,15-Mar-1427 00:00:00,281.729508090399,282.982451744961,280.476564435838
17127,521306,1427,4,15,15-Apr-1427 00:00:00,281.96764894895597,283.514642613516,280.420655284397
17128,521336,1427,5,15,15-May-1427 00:00:00,281.91006430744096,283.417114134118,280.403014480765
17129,521367,1427,6,15,15-Jun-1427 00:00:00,281.177057676883,281.90246025152,280.45165510224604
17130,521397,1427,7,15,15-Jul-1427 00:00:00,279.537541963436,278.621449569826,280.453634357046
17131,521428,1427,8,15,15-Aug-1427 00:00:00,277.935564487697,275.561512294015,280.309616681379
17132,521459,1427,9,15,15-Sep-1427 00:00:00,277.8966928986,275.66025564142996,280.13313015577006
17133,521489,1427,10,15,15-Oct-1427 00:00:00,278.934549149332,277.770428956269,280.098669342395
17134,521520,1427,11,15,15-Nov-1427 00:00:00,279.940051781282,279.650622032122,280.229481530443
17135,521550,1427,12,15,15-Dec-1427 00:00:00,280.578192555395,280.89437444423,280.262010666559
17136,521581,1428,1,15,15-Jan-1428 00:00:00,281.03943663039297,281.718656573722,280.360216687064
17137,521612,1428,2,15,15-Feb-1428 00:00:00,281.42321544725104,282.375555681337,280.470875213164
17138,521641,1428,3,15,15-Mar-1428 00:00:00,281.765880101344,283.018823755906,280.512936446783
17139,521672,1428,4,15,15-Apr-1428 00:00:00,282.00724111209803,283.554234776658,280.46024744753896
17140,521702,1428,5,15,15-May-1428 00:00:00,281.952318652107,283.459368478784,280.44526882543096
17141,521733,1428,6,15,15-Jun-1428 00:00:00,281.221369980062,281.946772554699,280.495967405425
17142,521763,1428,7,15,15-Jul-1428 00:00:00,279.583343450424,278.667251056814,280.499435844034
17143,521794,1428,8,15,15-Aug-1428 00:00:00,277.982325036313,275.608272842631,280.356377229995
17144,521825,1428,9,15,15-Sep-1428 00:00:00,277.94392103918597,275.70748378201597,280.180358296356
17145,521855,1428,10,15,15-Oct-1428 00:00:00,278.98179206475,277.817671871687,280.145912257813
17146,521886,1428,11,15,15-Nov-1428 00:00:00,279.986895306917,279.69746555775697,280.276325056078
17147,521916,1428,12,15,15-Dec-1428 00:00:00,280.624261179155,280.94044306799,280.308079290319
17148,521947,1429,1,15,15-Jan-1429 00:00:00,281.08439349270697,281.763613436036,280.405173549378
17149,521978,1429,2,15,15-Feb-1429 00:00:00,281.46676234107,282.419102575156,280.514422106983
17150,522006,1429,3,15,15-Mar-1429 00:00:00,281.807757472141,283.060701126703,280.55481381758
17151,522037,1429,4,15,15-Apr-1429 00:00:00,282.047228057869,283.594221722429,280.500234393309
17152,522067,1429,5,15,15-May-1429 00:00:00,281.99023261966596,283.497282446343,280.48318279299
17153,522098,1429,6,15,15-Jun-1429 00:00:00,281.25706404401296,281.98246661865,280.531661469376
17154,522128,1429,7,15,15-Jul-1429 00:00:00,279.61670771280103,278.700615319191,280.532800106411
17155,522159,1429,8,15,15-Aug-1429 00:00:00,278.01328719592203,275.63923500224,280.387339389604
17156,522190,1429,9,15,15-Sep-1429 00:00:00,277.9724463916,275.73600913443,280.20888364877004
17157,522220,1429,10,15,15-Oct-1429 00:00:00,279.007883502316,277.843763309253,280.172003695379
17158,522251,1429,11,15,15-Nov-1429 00:00:00,280.010593318751,279.721163569591,280.300023067912
17159,522281,1429,12,15,15-Dec-1429 00:00:00,280.645643851143,280.96182573997896,280.329461962307
17160,522312,1430,1,15,15-Jan-1430 00:00:00,281.103576507506,281.782796450835,280.424356564177
17161,522343,1430,2,15,15-Feb-1430 00:00:00,281.483898978106,282.436239212192,280.53155874401904
17162,522371,1430,3,15,15-Mar-1430 00:00:00,281.823038607613,283.075982262175,280.570094953052
17163,522402,1430,4,15,15-Apr-1430 00:00:00,282.060882164743,283.607875829303,280.513888500184
17164,522432,1430,5,15,15-May-1430 00:00:00,282.00252533644,283.509575163117,280.495475509764
17165,522463,1430,6,15,15-Jun-1430 00:00:00,281.26827080498697,281.993673379624,280.54286823035
17166,522493,1430,7,15,15-Jul-1430 00:00:00,279.62706959776403,278.710977204154,280.543161991374
17167,522524,1430,8,15,15-Aug-1430 00:00:00,278.02300685131803,275.648954657636,280.397059045
17168,522555,1430,9,15,15-Sep-1430 00:00:00,277.981688030528,275.745250773358,280.218125287698
17169,522585,1430,10,15,15-Oct-1430 00:00:00,279.016772904529,277.85265271146596,280.180893097592
17170,522616,1430,11,15,15-Nov-1430 00:00:00,280.019217830658,279.729788081498,280.30864757981897
17171,522646,1430,12,15,15-Dec-1430 00:00:00,280.654052385807,280.970234274642,280.337870496971
17172,522677,1431,1,15,15-Jan-1431 00:00:00,281.111779544645,281.79099948797403,280.432559601316
17173,522708,1431,2,15,15-Feb-1431 00:00:00,281.491868564093,282.44420879817903,280.53952833000596
17174,522736,1431,3,15,15-Mar-1431 00:00:00,281.830708355475,283.083652010037,280.577764700914
17175,522767,1431,4,15,15-Apr-1431 00:00:00,282.068147254164,283.61514091872397,280.521153589604
17176,522797,1431,5,15,15-May-1431 00:00:00,282.009242677148,283.516292503825,280.502192850472
17177,522828,1431,6,15,15-Jun-1431 00:00:00,281.27428077585097,281.999683350488,280.548878201214
17178,522858,1431,7,15,15-Jul-1431 00:00:00,279.632240459272,278.716148065662,280.548332852882
17179,522889,1431,8,15,15-Aug-1431 00:00:00,278.027240257989,275.65318806430696,280.401292451671
17180,522920,1431,9,15,15-Sep-1431 00:00:00,277.98491903091497,275.748481773745,280.22135628808496
17181,522950,1431,10,15,15-Oct-1431 00:00:00,279.018969941215,277.854849748152,280.183090134278
17182,522981,1431,11,15,15-Nov-1431 00:00:00,280.02038274026,279.7309529911,280.309812489421
17183,523011,1431,12,15,15-Dec-1431 00:00:00,280.654220398973,280.970402287809,280.338038510137
17184,523042,1432,1,15,15-Jan-1432 00:00:00,281.111019286054,281.790239229383,280.431799342725
17185,523073,1432,2,15,15-Feb-1432 00:00:00,281.490282052459,282.442622286545,280.537941818372
17186,523102,1432,3,15,15-Mar-1432 00:00:00,281.82843100354097,283.081374658103,280.57548734898
17187,523133,1432,4,15,15-Apr-1432 00:00:00,282.065347868707,283.612341533267,280.518354204148
17188,523163,1432,5,15,15-May-1432 00:00:00,282.006123423825,283.513173250502,280.499073597149
17189,523194,1432,6,15,15-Jun-1432 00:00:00,281.27106519705,281.99646777168704,280.545662622413
17190,523224,1432,7,15,15-Jul-1432 00:00:00,279.629143276653,278.71305088304297,280.54523567026297
17191,523255,1432,8,15,15-Aug-1432 00:00:00,278.024462625135,275.650410431453,280.398514818817
17192,523286,1432,9,15,15-Sep-1432 00:00:00,277.982648533333,275.74621127616297,280.219085790503
17193,523316,1432,10,15,15-Oct-1432 00:00:00,279.017380596335,277.85326040327203,280.181500789398
17194,523347,1432,11,15,15-Nov-1432 00:00:00,280.019634997433,279.730205248273,280.309064746594
17195,523377,1432,12,15,15-Dec-1432 00:00:00,280.65446113947604,280.97064302831103,280.33827925063997
17196,523408,1433,1,15,15-Jan-1433 00:00:00,281.112381823086,281.791601766415,280.433161879757
17197,523439,1433,2,15,15-Feb-1433 00:00:00,281.49288613114203,282.445226365228,280.54054589705504
17198,523467,1433,3,15,15-Mar-1433 00:00:00,281.832382800922,283.085326455484,280.579439146361
17199,523498,1433,4,15,15-Apr-1433 00:00:00,282.070739993753,283.617733658313,280.523746329194
17200,523528,1433,5,15,15-May-1433 00:00:00,282.013034919128,283.52008474580504,280.505985092452
17201,523559,1433,6,15,15-Jun-1433 00:00:00,281.279553248778,282.004955823415,280.554150674141
17202,523589,1433,7,15,15-Jul-1433 00:00:00,279.63920727654397,278.723114882934,280.555299670154
17203,523620,1433,8,15,15-Aug-1433 00:00:00,278.036034650387,275.661982456705,280.410086844069
17204,523651,1433,9,15,15-Sep-1433 00:00:00,277.995593346603,275.75915608943296,280.232030603773
17205,523681,1433,10,15,15-Oct-1433 00:00:00,279.031495645742,277.86737545267897,280.195615838805
17206,523712,1433,11,15,15-Nov-1433 00:00:00,280.034650416557,279.745220667397,280.324080165718
17207,523742,1433,12,15,15-Dec-1433 00:00:00,280.670039747355,280.986221636191,280.353857858519
17208,523773,1434,1,15,15-Jan-1434 00:00:00,281.128119124221,281.80733906755,280.448899180892
17209,523804,1434,2,15,15-Feb-1434 00:00:00,281.508310315494,282.46065054957995,280.555970081407
17210,523832,1434,3,15,15-Mar-1434 00:00:00,281.84695474391003,283.09989839847196,280.594011089349
17211,523863,1434,4,15,15-Apr-1434 00:00:00,282.08385325626,283.63084692082003,280.536859591701
17212,523893,1434,5,15,15-May-1434 00:00:00,282.024015747495,283.531065574172,280.516965920819
17213,523924,1434,6,15,15-Jun-1434 00:00:00,281.287694892137,282.013097466774,280.5622923175
17214,523954,1434,7,15,15-Jul-1434 00:00:00,279.643936382999,278.727843989389,280.560028776609
17215,523985,1434,8,15,15-Aug-1434 00:00:00,278.036962307473,275.662910113791,280.411014501155
17216,524016,1434,9,15,15-Sep-1434 00:00:00,277.99251510438097,275.756077847211,280.228952361551
17217,524046,1434,10,15,15-Oct-1434 00:00:00,279.024391516797,277.860271323734,280.18851170986
17218,524077,1434,11,15,15-Nov-1434 00:00:00,280.023684876003,279.734255126843,280.313114625164
17219,524107,1434,12,15,15-Dec-1434 00:00:00,280.65556173283,280.971743621666,280.339379843994
17220,524138,1435,1,15,15-Jan-1435 00:00:00,281.11066203589,281.789881979219,280.431442092561
17221,524169,1435,2,15,15-Feb-1435 00:00:00,281.488592016048,282.440932250134,280.53625178196097
17222,524197,1435,3,15,15-Mar-1435 00:00:00,281.825877558567,283.078821213129,280.572933904006
17223,524228,1435,4,15,15-Apr-1435 00:00:00,282.062503972762,283.609497637322,280.515510308202
17224,524258,1435,5,15,15-May-1435 00:00:00,282.00366561611304,283.51071544279,280.496615789437
17225,524289,1435,6,15,15-Jun-1435 00:00:00,281.26975482708804,281.995157401725,280.544352252451
17226,524319,1435,7,15,15-Jul-1435 00:00:00,279.629684105823,278.713591712213,280.545776499433
17227,524350,1435,8,15,15-Aug-1435 00:00:00,278.027438079529,275.653385885847,280.401490273211
17228,524381,1435,9,15,15-Sep-1435 00:00:00,277.988521465612,275.752084208442,280.224958722782
17229,524411,1435,10,15,15-Oct-1435 00:00:00,279.026493285732,277.862373092669,280.190613478795
17230,524442,1435,11,15,15-Nov-1435 00:00:00,280.03220914975,279.74277940059,280.32163889891103
17231,524472,1435,12,15,15-Dec-1435 00:00:00,280.670597887086,280.986779775922,280.35441599825003
17232,524503,1436,1,15,15-Jan-1436 00:00:00,281.132061724932,281.811281668261,280.452841781603
17233,524534,1436,2,15,15-Feb-1436 00:00:00,281.515969172738,282.468309406824,280.563628938651
17234,524563,1436,3,15,15-Mar-1436 00:00:00,281.858608394351,283.111552048913,280.60566473979003
17235,524594,1436,4,15,15-Apr-1436 00:00:00,282.09972697767,283.64672064223,280.55273331311
17236,524624,1436,5,15,15-May-1436 00:00:00,282.044281558759,283.55133138543596,280.537231732083
17237,524655,1436,6,15,15-Jun-1436 00:00:00,281.312459530882,282.03786210551897,280.587056956245
17238,524685,1436,7,15,15-Jul-1436 00:00:00,279.67322386005503,278.757131466445,280.589316253665
17239,524716,1436,8,15,15-Aug-1436 00:00:00,278.070731108952,275.69667891527,280.444783302634
17240,524747,1436,9,15,15-Sep-1436 00:00:00,278.030658752659,275.794221495489,280.267096009829
17241,524777,1436,10,15,15-Oct-1436 00:00:00,279.066738570516,277.902618377453,280.23085876357896
17242,524808,1436,11,15,15-Nov-1436 00:00:00,280.069998930069,279.780569180909,280.35942867922995
17243,524838,1436,12,15,15-Dec-1436 00:00:00,280.705541418415,281.021723307251,280.389359529579
17244,524869,1437,1,15,15-Jan-1437 00:00:00,281.16394102043,281.843160963759,280.48472107710097
17245,524900,1437,2,15,15-Feb-1437 00:00:00,281.54473900324405,282.49707923732996,280.592398769157
17246,524928,1437,3,15,15-Mar-1437 00:00:00,281.884396288385,283.137339942947,280.631452633824
17247,524959,1437,4,15,15-Apr-1437 00:00:00,282.122833221433,283.669826885993,280.57583955687403
17248,524989,1437,5,15,15-May-1437 00:00:00,282.065179196133,283.57222902281,280.558129369457
17249,525020,1437,6,15,15-Jun-1437 00:00:00,281.331780298586,282.057182873223,280.60637772394904
17250,525050,1437,7,15,15-Jul-1437 00:00:00,279.691615248035,278.775522854425,280.607707641645
17251,525081,1437,8,15,15-Aug-1437 00:00:00,278.088772157348,275.714719963666,280.46282435102995
17252,525112,1437,9,15,15-Sep-1437 00:00:00,278.04885891001703,275.812421652847,280.285296167187
17253,525142,1437,10,15,15-Oct-1437 00:00:00,279.085537693788,277.921417500725,280.249657886851
17254,525173,1437,11,15,15-Nov-1437 00:00:00,280.089767284611,279.80033753545104,280.379197033772
17255,525203,1437,12,15,15-Dec-1437 00:00:00,280.72657967799,281.04276156682596,280.410397789154
17256,525234,1438,1,15,15-Jan-1438 00:00:00,281.186480267207,281.865700210536,280.507260323878
17257,525265,1438,2,15,15-Feb-1438 00:00:00,281.56894072779596,282.52128096188204,280.616600493709
17258,525293,1438,3,15,15-Mar-1438 00:00:00,281.910352389692,283.163296044254,280.657408735131
17259,525324,1438,4,15,15-Apr-1438 00:00:00,282.150566006881,283.697559671441,280.603572342322
17260,525354,1438,5,15,15-May-1438 00:00:00,282.094641381513,283.60169120819,280.587591554837
17261,525385,1438,6,15,15-Jun-1438 00:00:00,281.36285762149,282.088260196127,280.637455046853
17262,525415,1438,7,15,15-Jul-1438 00:00:00,279.724158292902,278.808065899292,280.640250686512
17263,525446,1438,8,15,15-Aug-1438 00:00:00,278.12261728243,275.748565088748,280.496669476112
17264,525477,1438,9,15,15-Sep-1438 00:00:00,278.083828587742,275.847391330572,280.320265844912
17265,525507,1438,10,15,15-Oct-1438 00:00:00,279.121440510761,277.95732031769796,280.285560703824
17266,525538,1438,11,15,15-Nov-1438 00:00:00,280.126397941611,279.83696819245097,280.415827690772
17267,525568,1438,12,15,15-Dec-1438 00:00:00,280.763718989974,281.07990087881,280.447537101138
17268,525599,1439,1,15,15-Jan-1439 00:00:00,281.22389516330503,281.903115106634,280.544675219976
17269,525630,1439,2,15,15-Feb-1439 00:00:00,281.606384251316,282.55872448540197,280.654044017229
17270,525658,1439,3,15,15-Mar-1439 00:00:00,281.947563698117,283.200507352679,280.694620043556
17271,525689,1439,4,15,15-Apr-1439 00:00:00,282.18727037186903,283.734264036429,280.64027670731
17272,525719,1439,5,15,15-May-1439 00:00:00,282.130550188899,283.63760001557597,280.623500362223
17273,525750,1439,6,15,15-Jun-1439 00:00:00,281.397670041658,282.123072616295,280.672267467021
17274,525780,1439,7,15,15-Jul-1439 00:00:00,279.75760556982004,278.84151317621,280.67369796342996
17275,525811,1439,8,15,15-Aug-1439 00:00:00,278.154510927368,275.780458733686,280.52856312105
17276,525842,1439,9,15,15-Sep-1439 00:00:00,278.11406283403403,275.87762557686403,280.35050009120397
17277,525872,1439,10,15,15-Oct-1439 00:00:00,279.149992313803,277.98587212074,280.314112506866
17278,525903,1439,11,15,15-Nov-1439 00:00:00,280.15332697886004,279.8638972297,280.44275672802104
17279,525933,1439,12,15,15-Dec-1439 00:00:00,280.78916766095,281.105349549786,280.472985772114
17280,525964,1440,1,15,15-Jan-1440 00:00:00,281.24808858959,281.927308532919,280.56886864626097
17281,525995,1440,2,15,15-Feb-1440 00:00:00,281.629630276553,282.581970510639,280.677290042466
17282,526024,1440,3,15,15-Mar-1440 00:00:00,281.970252888012,283.223196542574,280.717309233451
17283,526055,1440,4,15,15-Apr-1440 00:00:00,282.20987601419,283.75686967875,280.66288234962997
17284,526085,1440,5,15,15-May-1440 00:00:00,282.153628293475,283.660678120152,280.646578466799
17285,526116,1440,6,15,15-Jun-1440 00:00:00,281.421857109627,282.147259684264,280.69645453499
17286,526146,1440,7,15,15-Jul-1440 00:00:00,279.783535731678,278.86744333806803,280.69962812528803
17287,526177,1440,8,15,15-Aug-1440 00:00:00,278.18270877748404,275.808656583802,280.556760971166
17288,526208,1440,9,15,15-Sep-1440 00:00:00,278.14493617709996,275.90849891992997,280.38137343427
17289,526238,1440,10,15,15-Oct-1440 00:00:00,279.183832164834,278.019711971771,280.347952357897
17290,526269,1440,11,15,15-Nov-1440 00:00:00,280.190307563198,279.900877814038,280.479737312359
17291,526299,1440,12,15,15-Dec-1440 00:00:00,280.829346414259,281.14552830309503,280.513164525423
17292,526330,1441,1,15,15-Jan-1441 00:00:00,281.291406157859,281.97062610118803,280.61218621452997
17293,526361,1441,2,15,15-Feb-1441 00:00:00,281.675910516096,282.628250750182,280.723570282009
17294,526389,1441,3,15,15-Mar-1441 00:00:00,282.019202865466,283.272146520028,280.766259210905
17295,526420,1441,4,15,15-Apr-1441 00:00:00,282.261086006518,283.808079671078,280.714092341959
17296,526450,1441,5,15,15-May-1441 00:00:00,282.206571787962,283.713621614639,280.699521961286
17297,526481,1441,6,15,15-Jun-1441 00:00:00,281.47589206049,282.201294635127,280.750489485853
17298,526511,1441,7,15,15-Jul-1441 00:00:00,279.837981478159,278.921889084549,280.754073871769
17299,526542,1441,8,15,15-Aug-1441 00:00:00,278.236968403245,275.86291620956297,280.611020596927
17300,526573,1441,9,15,15-Sep-1441 00:00:00,278.198507606824,275.962070349654,280.43494486399396
17301,526603,1441,10,15,15-Oct-1441 00:00:00,279.236308164224,278.072187971161,280.400428357287
17302,526634,1441,11,15,15-Nov-1441 00:00:00,280.24137573897997,279.95194598982005,280.53080548814097
17303,526664,1441,12,15,15-Dec-1441 00:00:00,280.878789214177,281.194971103013,280.562607325341
17304,526695,1442,1,15,15-Jan-1442 00:00:00,281.339100870681,282.01832081401,280.659880927352
17305,526726,1442,2,15,15-Feb-1442 00:00:00,281.721829271609,282.674169505695,280.769489037522
17306,526754,1442,3,15,15-Mar-1442 00:00:00,282.063412634479,283.316356289041,280.81046897991797
17307,526785,1442,4,15,15-Apr-1442 00:00:00,282.303748600861,283.850742265421,280.756754936302
17308,526815,1442,5,15,15-May-1442 00:00:00,282.247943860485,283.754993687162,280.740894033809
17309,526846,1442,6,15,15-Jun-1442 00:00:00,281.51632472855897,282.241727303196,280.790922153922
17310,526876,1442,7,15,15-Jul-1442 00:00:00,279.877873902776,278.961781509166,280.793966296386
17311,526907,1442,8,15,15-Aug-1442 00:00:00,278.276675157672,275.90262296399,280.65072735135396
17312,526938,1442,9,15,15-Sep-1442 00:00:00,278.238327506254,276.001890249084,280.474764763424
17313,526968,1442,10,15,15-Oct-1442 00:00:00,279.276484265785,278.112364072722,280.440604458848
17314,526999,1442,11,15,15-Nov-1442 00:00:00,280.28209534173,279.99266559257006,280.571525090891
17315,527029,1442,12,15,15-Dec-1442 00:00:00,280.920183859109,281.236365747944,280.60400197027303
17316,527060,1443,1,15,15-Jan-1443 00:00:00,281.381246340719,282.060466284048,280.70202639739
17317,527091,1443,2,15,15-Feb-1443 00:00:00,281.76474559161,282.717085825696,280.812405357523
17318,527119,1443,3,15,15-Mar-1443 00:00:00,282.10706407123297,283.36000772579496,280.854120416672
17319,527150,1443,4,15,15-Apr-1443 00:00:00,282.348043663088,283.895037327648,280.80104999852904
17320,527180,1443,5,15,15-May-1443 00:00:00,282.292735298842,283.799785125519,280.785685472166
17321,527211,1443,6,15,15-Jun-1443 00:00:00,281.561409595131,282.286812169768,280.836007020494
17322,527241,1443,7,15,15-Jul-1443 00:00:00,279.92301494579203,279.006922552182,280.839107339402
17323,527272,1443,8,15,15-Aug-1443 00:00:00,278.321655478212,275.94760328453,280.695707671894
17324,527303,1443,9,15,15-Sep-1443 00:00:00,278.282959290071,276.046522032901,280.519396547241
17325,527333,1443,10,15,15-Oct-1443 00:00:00,279.32060878330003,278.156488590237,280.484728976363
17326,527364,1443,11,15,15-Nov-1443 00:00:00,280.325582948035,280.036153198875,280.615012697196
17327,527394,1443,12,15,15-Dec-1443 00:00:00,280.962933993967,281.279115882803,280.646752105131
17328,527425,1444,1,15,15-Jan-1444 00:00:00,281.42318752856005,282.102407471889,280.743967585231
17329,527456,1444,2,15,15-Feb-1444 00:00:00,281.805835441538,282.758175675624,280.853495207451
17330,527485,1444,3,15,15-Mar-1444 00:00:00,282.147289277019,283.400232931581,280.894345622458
17331,527516,1444,4,15,15-Apr-1444 00:00:00,282.387420003176,283.934413667736,280.84042633861696
17332,527546,1444,5,15,15-May-1444 00:00:00,282.331307636344,283.838357463021,280.824257809668
17333,527577,1444,6,15,15-Jun-1444 00:00:00,281.599251874186,282.324654448823,280.87384929954897
17334,527607,1444,7,15,15-Jul-1444 00:00:00,279.960223198741,279.044130805131,280.876315592351
17335,527638,1444,8,15,15-Aug-1444 00:00:00,278.358325808876,275.984273615194,280.732378002558
17336,527669,1444,9,15,15-Sep-1444 00:00:00,278.319183517698,276.082746260528,280.55562077486803
